date,year,INDPRO,PCEPI,lagged_inflation,lagged_unemp,market_exp,target_change,lead_DFEDTAR,d_meeting,scale,d_crisis,TRY_3M,TRY_2Y,TRY_10Y,FF_TAR,ord_policy,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc
09/01/1996,1996,78.5532,73.66,1.1507,5.1,0.19857455285715275,0.0,5.25,1,4.285714285714286,0,5.237500000000002,6.234,6.831999999999999,5.25,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
10/01/1996,1996,78.5065,73.883,3.43467,5.2,0.030000000000001137,0.0,5.25,0,0.0,0,5.123181818181818,5.912727272727273,6.533636363636364,5.25,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/01/1996,1996,79.1996,74.015,3.69401,5.2,0.06603174603327773,0.0,5.25,1,1.6666666666666667,0,5.169473684210526,5.7015789473684215,6.203684210526316,5.25,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
12/01/1996,1996,79.7143,74.1,2.16512,5.4,0.1281428575664809,0.0,5.25,1,2.066666666666667,0,5.0404761904761894,5.7819047619047605,6.302380952380952,5.25,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
01/01/1997,1997,79.8273,74.196,1.38684,5.4,0.10999999999999943,0.0,5.25,0,0.0,0,5.165714285714286,6.008095238095239,6.579047619047619,5.25,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
02/01/1997,1997,80.793,74.352,1.56578,5.3,0.03625000000000611,0.0,5.25,1,1.1666666666666667,0,5.1421052631578945,5.898421052631579,6.419473684210526,5.25,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
03/01/1997,1997,81.334,74.43,2.55243,5.2,0.2722547171428492,0.25,5.25,1,4.428571428571429,0,5.2844999999999995,6.222,6.6945,5.306451612903226,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
04/01/1997,1997,81.3531,74.503,1.26617,5.2,0.0,0.0,5.5,0,0.0,0,5.304545454545456,6.448181818181817,6.885454545454547,5.5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
05/01/1997,1997,81.8293,74.469,1.18331,5.1,0.11446428887764255,0.0,5.5,1,2.5833333333333335,0,5.196666666666668,6.276666666666666,6.71095238095238,5.5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
06/01/1997,1997,82.2285,74.565,-0.5462600000000001,4.9,0.030000000000001137,0.0,5.5,0,0.0,0,5.070952380952381,6.094761904761905,6.493809523809525,5.5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/01/1997,1997,82.8557,74.609,1.55797,5.0,0.016428571428568475,0.0,5.5,1,1.0333333333333334,0,5.1945454545454535,5.8909090909090915,6.220454545454545,5.5,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
08/01/1997,1997,83.7214,74.669,0.71041,4.9,0.002252747077548239,0.0,5.5,1,2.3846153846153846,0,5.279523809523808,5.93904761904762,6.298571428571426,5.5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/1997,1997,84.4651,74.84899999999998,0.96931,4.8,0.8900000000000671,0.0,5.5,1,30.0,0,5.084761904761905,5.881904761904762,6.208571428571428,5.5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
10/01/1997,1997,85.1918,74.946,2.93143,4.9,0.030000000000001137,0.0,5.5,0,0.0,0,5.112727272727273,5.771818181818182,6.029545454545456,5.5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/01/1997,1997,85.9397,74.95,1.56626,4.7,0.07999999999998926,0.0,5.5,1,1.5789473684210527,0,5.2811111111111115,5.712777777777778,5.874999999999999,5.5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
12/01/1997,1997,86.2047,74.934,0.06406,4.6,0.13553571446636348,0.0,5.5,1,1.9375,0,5.304545454545454,5.715,5.8086363636363645,5.5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
01/01/1998,1998,86.6474,74.971,-0.25587,4.7,0.060000000000002274,0.0,5.5,0,0.0,0,5.179,5.356999999999999,5.544500000000001,5.5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
02/01/1998,1998,86.7612,74.932,0.59413,4.6,-0.03388571428572077,0.0,5.5,1,1.12,0,5.23,5.417894736842104,5.574736842105264,5.5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
03/01/1998,1998,86.8198,74.944,-0.62246,4.6,0.8900000000001607,0.0,5.5,1,31.0,0,5.16181818181818,5.561363636363636,5.647272727272727,5.5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
04/01/1998,1998,87.1411,75.03699999999998,0.19234,4.7,0.019999999999996017,0.0,5.5,0,0.0,0,5.082857142857142,5.564285714285712,5.637619047619048,5.5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/01/1998,1998,87.6952,75.14,1.49932,4.3,0.03010989046029097,0.0,5.5,1,2.3846153846153846,0,5.139999999999999,5.593500000000001,5.652500000000002,5.5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
06/01/1998,1998,87.145,75.07600000000002,1.6596799999999998,4.4,0.010000000000005116,0.0,5.5,0,0.0,0,5.124090909090909,5.52,5.496363636363635,5.5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
07/01/1998,1998,86.8423,75.262,-1.01732,4.5,0.019999999999996017,0.0,5.5,1,1.0,0,5.094545454545455,5.458181818181817,5.461363636363637,5.5,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
08/01/1998,1998,88.6247,75.366,3.01383,4.5,-0.019183672005210987,0.0,5.5,1,2.2142857142857144,0,5.040952380952381,5.26857142857143,5.341904761904762,5.5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/1998,1998,88.4515,75.322,1.67087,4.5,0.03250000000006847,-0.25,5.5,1,15.0,0,4.73904761904762,4.666190476190475,4.806666666666667,5.483333333333333,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
10/01/1998,1998,89.1677,75.487,-0.69834,4.6,-0.010000000000005116,-0.25,5.25,0,0.0,0,4.070476190476191,4.091904761904762,4.529999999999999,5.112903225806452,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
11/01/1998,1998,89.1098,75.491,2.66062,4.5,-0.14306122229351995,-0.25,5.0,1,2.142857142857143,0,4.531052631578947,4.54,4.827368421052632,4.883333333333334,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.25,-0.25
12/01/1998,1998,89.4407,75.567,0.06361,4.4,0.1462856889789789,0.0,4.75,1,3.1,0,4.496818181818182,4.506363636363637,4.6450000000000005,4.75,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.25,-0.25
01/01/1999,1999,89.8594,75.705,1.2148,4.4,0.04000000000000625,0.0,4.75,0,0.0,0,4.446315789473684,4.615263157894737,4.7221052631578955,4.75,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
02/01/1999,1999,90.3386,75.687,2.21358,4.3,-0.02071428571429209,0.0,4.75,1,1.0769230769230769,0,4.555263157894737,4.876315789473684,4.998947368421053,4.75,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
03/01/1999,1999,90.4819,75.74600000000002,-0.28495,4.4,0.1989999999999644,0.0,4.75,1,15.5,0,4.566521739130436,5.053043478260869,5.232608695652173,4.75,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
04/01/1999,1999,90.7274,76.096,0.93945,4.2,0.019999999999996017,0.0,4.75,0,0.0,0,4.40909090909091,4.9768181818181825,5.184545454545454,4.75,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/01/1999,1999,91.352,76.134,5.68796,4.3,0.03954081759548545,0.0,4.75,1,2.2142857142857144,0,4.631000000000001,5.254499999999999,5.539499999999999,4.75,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
06/01/1999,1999,91.1994,76.15,0.6008899999999999,4.2,0.83000000000003,0.25,4.75,1,30.0,0,4.715454545454546,5.618636363636364,5.899545454545454,4.758333333333334,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
07/01/1999,1999,91.7766,76.352,0.25248000000000004,4.3,0.019999999999996017,0.0,5.0,0,0.0,0,4.685714285714286,5.554761904761905,5.791904761904762,5.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
08/01/1999,1999,92.1629,76.486,3.23005,4.3,0.2292864172500089,0.25,5.0,1,3.875,0,4.873636363636364,5.678181818181819,5.9390909090909085,5.064516129032258,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/1999,1999,91.774,76.75399999999998,2.12648,4.2,0.030000000000001137,0.0,5.25,0,0.0,0,4.822380952380952,5.661904761904762,5.915238095238096,5.25,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
10/01/1999,1999,92.9979,76.876,4.2866800000000005,4.2,0.0516137566137586,0.0,5.25,1,1.1481481481481481,0,5.0235,5.8625,6.111999999999999,5.25,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
11/01/1999,1999,93.4371,76.943,1.92416,4.1,0.1328571433901002,0.25,5.25,1,2.0,0,5.2275,5.862000000000001,6.034000000000001,5.375,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
12/01/1999,1999,94.1593,77.128,1.05087,4.1,-0.1165584323559936,0.0,5.5,1,2.8181818181818183,0,5.3568181818181815,6.104545454545454,6.2754545454545445,5.5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25
01/01/2000,2000,94.1758,77.348,2.92371,4.0,0.29000000000000625,0.0,5.5,0,0.0,0,5.4990000000000006,6.4399999999999995,6.661000000000001,5.5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
02/01/2000,2000,94.4557,77.597,3.47709,4.0,0.30627551020408394,0.25,5.5,1,1.0357142857142858,0,5.726999999999999,6.610499999999997,6.519499999999999,5.741379310344827,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
03/01/2000,2000,94.79799999999999,77.928,3.9322,4.1,0.26590910701337483,0.25,5.75,1,2.8181818181818183,0,5.86391304347826,6.528260869565218,6.256521739130435,5.838709677419355,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25
04/01/2000,2000,95.4808,77.851,5.24057,4.0,0.019999999999996017,0.0,6.0,0,0.0,0,5.821578947368422,6.403684210526315,5.990526315789474,6.0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
05/01/2000,2000,95.6435,77.906,-1.17929,3.8,0.3902678572735425,0.5,6.0,1,1.9375,0,5.994545454545454,6.809545454545455,6.440454545454545,6.258064516129032,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
06/01/2000,2000,95.7353,78.161,0.85108,4.0,0.0655333333333395,0.0,6.5,1,10.0,0,5.861818181818182,6.4818181818181815,6.097272727272727,6.5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5
07/01/2000,2000,95.5906,78.34899999999998,3.9993,4.0,0.04000000000000625,0.0,6.5,0,0.0,0,6.1425,6.338999999999999,6.054000000000001,6.5,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/01/2000,2000,95.3112,78.34,2.92484,4.0,0.02935712598601373,0.0,6.5,1,3.1,0,6.277391304347826,6.228695652173912,5.826086956521739,6.5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/2000,2000,95.679,78.676,-0.13776,4.1,0.025000000000005684,0.0,6.5,0,0.0,0,6.175000000000002,6.0815,5.799,6.5,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
10/01/2000,2000,95.397,78.78699999999998,5.26996,3.9,-0.01766009852216259,0.0,6.5,1,1.0689655172413792,0,6.294761904761905,5.9123809523809525,5.738571428571428,6.5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
11/01/2000,2000,95.4229,78.888,1.70622,3.9,0.02133928572197356,0.0,6.5,1,1.875,0,6.356190476190475,5.875238095238096,5.717142857142857,6.5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
12/01/2000,2000,95.1573,78.991,1.54922,3.9,-0.12769230769232245,0.0,6.5,1,2.3846153846153846,0,5.936999999999999,5.3519999999999985,5.2405,6.5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
01/01/2001,2001,94.5448,79.348,1.57808,3.9,0.870000000000122,-1.0,6.5,1,31.0,0,5.285238095238095,4.760000000000001,5.160952380952382,6.016129032258065,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
02/01/2001,2001,93.9398,79.458,5.56027,4.2,-0.045000000000001705,0.0,5.5,0,0.0,0,5.005263157894737,4.656842105263157,5.098947368421053,5.5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-0.0
03/01/2001,2001,93.7201,79.462,1.6763,4.2,-0.536130959972965,-0.5,5.5,1,2.5833333333333335,0,4.535454545454546,4.342272727272726,4.885454545454545,5.306451612903226,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
04/01/2001,2001,93.4469,79.605,0.06043,4.3,-0.09000000000000341,-0.5,5.0,0,0.0,0,3.9659999999999997,4.234,5.141,4.783333333333333,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.0
05/01/2001,2001,92.876,79.818,2.18103,4.4,-0.3873529411840658,-0.5,4.5,1,1.8235294117647058,0,3.703181818181818,4.260000000000001,5.391363636363636,4.225806451612903,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5,-0.5
06/01/2001,2001,92.3208,79.962,3.25853,4.3,-0.14893749999997405,-0.25,4.0,1,7.5,0,3.5652380952380955,4.08,5.284285714285714,3.966666666666667,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5,-0.5
07/01/2001,2001,91.7933,79.935,2.18654,4.5,0.0,0.0,3.75,0,0.0,0,3.593333333333333,4.038571428571428,5.236190476190475,3.75,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
08/01/2001,2001,91.6795,79.929,-0.40444,4.6,-0.2588961292028039,-0.25,3.75,1,2.8181818181818183,0,3.4378260869565223,3.757391304347826,4.971304347826086,3.661290322580645,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/2001,2001,91.3289,79.663,-0.09004,4.9,-0.010000000000005116,-0.5,3.5,0,0.0,0,2.6923529411764706,3.1188235294117646,4.731764705882353,3.2666666666666666,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
10/01/2001,2001,90.9315,79.952,-3.92125,5.0,-0.4504523809523829,-0.5,3.0,1,1.0333333333333334,0,2.197727272727273,2.725909090909091,4.566818181818181,2.5161290322580645,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5,-0.5
11/01/2001,2001,90.486,79.903,4.44126,5.3,-0.3951428571428496,-0.5,2.5,1,1.2,0,1.9064999999999999,2.7824999999999998,4.6515,2.0833333333333335,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5,-0.5
12/01/2001,2001,90.5073,79.819,-0.73297,5.5,-0.26295918367353033,-0.25,2.0,1,1.4761904761904763,0,1.7200000000000002,3.1069999999999998,5.0875,1.8306451612903225,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-0.5
01/01/2002,2002,91.0794,79.87899999999998,-1.25426,5.7,0.06550000000006137,0.0,1.75,1,15.5,0,1.6847619047619045,3.028095238095238,5.035714285714285,1.75,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25
02/01/2002,2002,91.0553,80.01100000000002,0.90578,5.7,-0.004999999999995453,0.0,1.75,0,0.0,0,1.756842105263158,3.0152631578947364,4.911578947368421,1.75,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
03/01/2002,2002,91.79799999999999,80.233,2.00112,5.7,0.07939560369481667,0.0,1.75,1,2.3846153846153846,0,1.825,3.5575,5.284,1.75,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
04/01/2002,2002,92.1771,80.58,3.3808300000000004,5.7,0.004999999999995453,0.0,1.75,0,0.0,0,1.745,3.4227272727272724,5.21090909090909,1.75,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/01/2002,2002,92.5668,80.637,5.31513,5.9,0.0017999999999943669,0.0,1.75,1,1.24,0,1.7604545454545457,3.264090909090909,5.164545454545453,1.75,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
06/01/2002,2002,93.4476,80.735,0.85216,5.8,0.06400000000003071,0.0,1.75,1,6.0,0,1.732,2.9930000000000003,4.9265,1.75,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
07/01/2002,2002,93.2237,80.89699999999998,1.4681799999999998,5.8,-0.004999999999995453,0.0,1.75,0,0.0,0,1.7136363636363634,2.5568181818181817,4.653181818181819,1.75,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
08/01/2002,2002,93.2359,81.048,2.43463,5.8,-0.05680451127811083,0.0,1.75,1,1.631578947368421,0,1.647272727272727,2.1336363636363633,4.257272727272727,1.75,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/2002,2002,93.3654,81.191,2.26302,5.7,-0.026531058571430986,0.0,1.75,1,4.285714285714286,0,1.6589999999999994,2.0044999999999997,3.8699999999999997,1.75,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
10/01/2002,2002,93.0834,81.342,2.13793,5.7,-0.09499999999999886,0.0,1.75,0,0.0,0,1.6099999999999997,1.9118181818181819,3.940909090909091,1.75,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11/01/2002,2002,93.5693,81.423,2.25475,5.7,-0.27291428571428544,-0.5,1.75,1,1.2,0,1.254736842105263,1.923157894736842,4.048421052631579,1.3333333333333333,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
12/01/2002,2002,93.1103,81.494,1.20152,5.9,-0.018961038961039463,0.0,1.25,1,1.4090909090909092,0,1.210952380952381,1.8361904761904764,4.032380952380952,1.25,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-0.5
01/01/2003,2003,93.8198,81.71600000000002,1.05142,6.0,0.04426666666666075,0.0,1.25,1,10.333333333333334,0,1.189047619047619,1.7433333333333334,4.048571428571429,1.25,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
02/01/2003,2003,93.9532,82.039,3.3183800000000003,5.8,-0.019999999999996017,0.0,1.25,0,0.0,0,1.1852631578947368,1.6278947368421053,3.902631578947368,1.25,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
03/01/2003,2003,93.7358,82.227,4.84775,5.9,-0.070051020115341,0.0,1.25,1,2.2142857142857144,0,1.150952380952381,1.5738095238095238,3.8071428571428574,1.25,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
04/01/2003,2003,93.0657,82.06299999999997,2.78484,5.9,-0.05500000000000682,0.0,1.25,0,0.0,0,1.1523809523809523,1.6223809523809525,3.958571428571428,1.25,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/01/2003,2003,93.0918,81.95299999999997,-2.36729,6.0,-0.04956043956044698,0.0,1.25,1,1.1923076923076923,0,1.0880952380952382,1.4152380952380952,3.5690476190476197,1.25,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
06/01/2003,2003,93.2476,82.03,-1.59671,6.1,-0.29454116666663244,-0.25,1.25,1,5.0,0,0.9361904761904762,1.227142857142857,3.334285714285715,1.2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
07/01/2003,2003,93.6582,82.26299999999998,1.13332,6.3,-0.004999999999995453,0.0,1.0,0,0.0,0,0.9204545454545453,1.4740909090909087,3.975454545454545,1.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
08/01/2003,2003,93.5246,82.529,3.46227,6.2,0.020071428571478374,0.0,1.0,1,1.55,0,0.9690476190476193,1.8642857142857143,4.445238095238095,1.0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
09/01/2003,2003,94.0751,82.773,3.94999,6.1,0.010190476340788977,0.0,1.0,1,1.9375,0,0.9552380952380952,1.706190476190476,4.274285714285715,1.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
10/01/2003,2003,94.2079,82.76700000000002,3.60611,6.1,0.03562250000000433,0.0,1.0,1,7.75,0,0.9418181818181819,1.7477272727272728,4.290454545454545,1.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
11/01/2003,2003,94.9338,82.87,-0.08695,6.0,0.010000000000005116,0.0,1.0,0,0.0,0,0.9522222222222221,1.9266666666666667,4.300000000000001,1.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
12/01/2003,2003,94.8662,83.064,1.50361,5.8,0.011273291925459122,0.0,1.0,1,1.3478260869565217,0,0.9145454545454546,1.907272727272727,4.267727272727273,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
01/01/2004,2004,95.1085,83.412,2.84567,5.7,-0.005834999999964757,0.0,1.0,1,7.75,0,0.9005000000000004,1.7610000000000003,4.150499999999999,1.0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
02/01/2004,2004,95.6847,83.60799999999998,5.14493,5.7,0.0,0.0,1.0,0,0.0,0,0.9447368421052631,1.7400000000000002,4.084210526315789,1.0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
03/01/2004,2004,95.2088,83.74600000000002,2.8564700000000003,5.6,0.005223214304922757,0.0,1.0,1,1.9375,0,0.9534782608695653,1.577826086956522,3.826521739130435,1.0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
04/01/2004,2004,95.6385,83.898,1.99875,5.8,0.0,0.0,1.0,0,0.0,0,0.958095238095238,2.0709523809523813,4.347619047619047,1.0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
05/01/2004,2004,96.3966,84.17200000000003,2.1998900000000003,5.6,0.018469387755097644,0.0,1.0,1,1.1071428571428572,0,1.0394999999999999,2.5334999999999996,4.7155000000000005,1.0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
06/01/2004,2004,95.6019,84.415,3.99021,5.6,0.2099999999998804,0.25,1.0,1,30.0,0,1.288095238095238,2.763333333333333,4.733809523809525,1.0083333333333333,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
